1.826298635597264503e-16
6.327777187421755805e-15
1.086619502238344005e-13
1.233645995857390849e-12
1.042236911268114936e-11
6.993279152417791758e-11
3.884485806510657640e-10
1.838460280154041383e-09
7.573863389400570487e-09
2.761252060625433234e-08
9.027787453149703016e-08
2.676059200218804709e-07
7.258723685587885233e-07
1.816038441273311126e-06
4.219924541899296587e-06
9.163639708060500457e-06
1.869834311091990751e-05
3.603012294427593391e-05
6.585903886067586105e-05
1.146682149436816487e-04
1.908941501509059423e-04
3.049142851772502919e-04
4.688086217055486161e-04
6.958854730508426747e-04
1.000000132036362767e-03
1.394730712666176781e-03
1.892499995359999678e-03
2.503741118703325681e-03
3.236197626336517058e-03
4.094427462228882215e-03
5.079551143669413030e-03
6.189252489185129158e-03
7.418011324370647058e-03
8.757525395564028092e-03
1.019726524197336198e-02
1.172510115860911709e-02
1.332794439919365338e-02
1.499235338787561003e-02
1.670506763666704947e-02
1.845344516721815833e-02
2.022579179697106544e-02
2.201158148760154129e-02
2.380157540846251918e-02
2.558785322425972258e-02
2.736377349089880173e-02
2.912388126819630621e-02
3.086378057791803325e-02
3.257998762845853991e-02
3.426977824813981499e-02
3.593104011378350088e-02
3.756213744943784349e-02
3.916179313943136953e-02
4.072899080923428339e-02
4.226289746639282086e-02
4.376280579417293759e-02
4.522809414058697602e-02
4.665820160231790720e-02
4.805261530479355836e-02
4.941086695543468743e-02
5.073253592507678128e-02
5.201725642576779385e-02
5.326472674323480538e-02
5.447471890160542757e-02
5.564708755002428092e-02
5.678177723995597725e-02
5.787882759210624672e-02
5.893837612492833222e-02
5.996065873074163388e-02
6.094600794325923110e-02
6.189484924748769185e-02
6.280769574692336710e-02
6.368514153180344917e-02
6.452785409387525040e-02
6.533656611511798329e-02
6.611206692656627915e-02
6.685519389425588488e-02
6.756682394665172731e-02
6.824786541499335002e-02
6.889925031715173065e-02
6.952192717837295255e-02
7.011685444959020463e-02
7.068499455620982919e-02
7.122730858743958615e-02
7.174475161808416268e-02
7.223826864087043442e-02
7.270879107728052404e-02
7.315723382800749797e-02
7.358449281997352098e-02
7.399144300483341541e-02
7.437893676357489048e-02
7.474780267279186596e-02
7.509884459010954250e-02
7.543284101877487102e-02
7.575054471436543091e-02
7.605268249971011696e-02
7.633995525733075493e-02
7.661303807187276604e-02
7.687258049803787074e-02
7.711920693240012503e-02
7.735351707014634370e-02
7.757608643021837724e-02
7.778746693453551797e-02
7.798818752897851425e-02
7.817875483553533844e-02
7.835965382661502776e-02
7.853134851387330584e-02
7.869428264510051896e-02
7.884888040376165919e-02
7.899554710668119095e-02
7.913466989613865410e-02
7.926661842331117480e-02
7.939174552057380596e-02
7.951038786065511843e-02
7.962286660106265845e-02
7.972948801254881035e-02
7.983054409068553181e-02
7.992631314987379276e-02
8.001706039932199310e-02
8.010303850071100185e-02
8.018448810741306276e-02
8.026163838525515737e-02
8.033470751492326201e-02
8.040390317618845151e-02
8.046942301420564880e-02
8.053145508819203879e-02
8.059017830284116723e-02
8.064576282285966513e-02
8.069837047104497230e-02
8.074815511034279247e-02
8.079526301033801428e-02
8.083983319864233852e-02
8.088199779765001263e-02
8.092188234713472428e-02
8.095960611315972111e-02
