,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,3.0,3.3,3.5999999999999996,3.9,4.2,4.5,4.8,5.1,5.3999999999999995,5.7,6.0,6.3,6.6,6.8999999999999995,7.199999999999999,7.5,7.8,8.1,8.4,8.7,9.0,9.299999999999999,9.6,9.9,10.2,10.5,10.799999999999999,11.1,11.4,11.7,12.0,12.299999999999999,12.6,12.9,13.2,13.5,13.799999999999999,14.1,14.399999999999999,14.7,15.0,15.299999999999999,15.6,15.899999999999999,16.2,16.5,16.8,17.099999999999998,17.4,17.7,18.0,18.3,18.599999999999998,18.9,19.2,19.5,19.8,20.099999999999998,20.4,20.7,21.0,21.3,21.599999999999998,21.9,22.2,22.5,22.8,23.099999999999998,23.4,23.7,24.0,24.3,24.599999999999998,24.9,25.2,25.5,25.8,26.099999999999998,26.4,26.7,27.0,27.3,27.599999999999998,27.9,28.2,28.5,28.799999999999997,29.099999999999998,29.4,29.7,30.0,30.299999999999997,30.599999999999998,30.9,31.2,31.5,31.799999999999997,32.1,32.4,32.699999999999996,33.0,33.3,33.6,33.9,34.199999999999996,34.5,34.8,35.1,35.4,35.699999999999996,36.0,36.3,36.6,36.9,37.199999999999996,37.5,37.8,38.1,38.4,38.699999999999996,39.0,39.3,39.6,39.9
682,-2.417555997676471e-06,1.4157910960437632e-06,2.762119581571431e-06,-2.5923360395195003e-06,-8.000003207392381e-07,3.940538933559802e-06,5.725756898959418e-06,3.7838481126376143e-06,5.931234951037047e-07,-1.3590876573895425e-06,-1.108620177448372e-06,8.840295667450724e-07,3.5076188193751575e-06,5.726278952758233e-06,6.972721543835968e-06,7.217503426875218e-06,6.8388769483538214e-06,6.421782732872522e-06,6.574089095555992e-06,7.803083859408697e-06,1.0461637036713962e-05,1.475400899237365e-05,2.0783069836693476e-05,2.8619669852589654e-05,3.837766641550241e-05,5.0282364733728534e-05,6.472451196028998e-05,8.229581182843247e-05,0.00010380493325957914,0.00013027514038520033,0.00016292606035754682,0.00020314286487145523,0.0002524364167882036,0.00031239785968804857,0.0003846508214621188,0.00047080395716033417,0.0005724060438584944,0.000690905314748354,0.0008276142181553802,0.0009836803336529362,0.001160063785383088,0.0013575211678079847,0.0015765957414724176,0.0018176134622106734,0.0020806842704491125,0.0023657079804263992,0.0026723840643887984,0.0030002246163272094,0.0033485697962870884,0.0037166050930836714,0.004103379794591129,0.004507826115695313,0.004928778500390185,0.005364992683022277,0.00581516416171762,0.006277945802556887,0.0067519643546310425,0.007235835712700836,0.007728178815166149,0.00822762811010037,0.008732844561140717,0.009242525198158057,0.00975541124511367,0.010270294879703053,0.01078602469671712,0.011301509959989537,0.011815723736837886,0.012327705014540084,0.012836559901099649,0.013341462012805658,0.01384165214931909,0.014336437353614024,0.014825189449432032,0.015307343143292438,0.015782393771822542,0.016249894768476263,0.016709454916803583,0.017160735450491606,0.017603447053562097,0.018037346807494564,0.01846223512573463,0.018877952710110075,0.019284377558157016,0.019681422045283503,0.020069030101081502,0.02044717449494398,0.02081585424244241,0.02117509214065805,0.02152493243781627,0.021865438640122248,0.022196691456611174,0.022518786881076433,0.02283183440869537,0.023135955383803707,0.023431281474346116,0.02371795326782456,0.0239961189830491,0.024265933291642547,0.02452755624303876,0.024781152286619527,0.025026889384640587,0.025264938209681134,0.025495471420508405,0.025718663010440006,0.025934687722539804,0.026143720526245678,0.02634593615031806,0.026541508667299107,0.02673061112497823,0.026913415220664837,0.02709009101437053,0.027260806677296648,0.027425728272305962,0.02758501956332734,0.027738841850899313,0.027887353831299925,0.028030711476936993,0.02816906793588355,0.028302573448638877,0.028431375280376175,0.028555617667103253,0.02867544177431482,0.028790985666853362,0.028902384288821206,0.02900976945250026,0.029113269835340252,0.029213010984167898,0.029309115325854115,0.02940170218375133,0.029490887799280552,0.029576785358107913,0.029659505020404972,0.029739153954735108,0.02981583637515162
1947,-2.700697709896072e-09,1.4906838850095162e-09,-2.9952597581007235e-10,7.443377829702589e-10,3.8255111626486084e-10,7.735738210621789e-10,1.235617817460396e-09,2.5368644951477135e-09,5.595349124721685e-09,1.2855838864246304e-08,2.9386749023633006e-08,6.580369491911791e-08,1.4338983887866869e-07,3.0280898268037864e-07,6.188785355018045e-07,1.2236141839593227e-06,2.3402396009536275e-06,4.330552295119816e-06,7.756451455990431e-06,1.3454024694304971e-05,2.2615724231713042e-05,3.6873163031921036e-05,5.837054091413618e-05,8.981746111769729e-05,0.00013451049633637904,0.0001963153906197974,0.00027960581079454884,0.0003891593357035451,0.0005300160618867711,0.0007073090989030654,0.0009260788499307787,0.0011910841161079818,0.0015066227630714324,0.0018763731679646628,0.0023032652616359305,0.002789387074916049,0.0033359296565860087,0.0039431703645808605,0.004610492071618895,0.00533643391439118,0.00611876791149941,0.006954595070108158,0.007840454434128232,0.008772438804452278,0.009746311475536451,0.010757619171926086,0.011801797330935062,0.012874264876087576,0.013970506590505518,0.015086142079189317,0.016216981070676595,0.01735906543385484,0.018508698769399555,0.019662464781821164,0.020817235858831638,0.021970173395585317,0.023118721420609018,0.024260595026933476,0.02539376500453419,0.026516439925686124,0.027627046768193657,0.028724210985281287,0.029806736755375648,0.03087358797783834,0.03192387042747495,0.03295681534493876,0.03397176462389261,0.034968157659558546,0.03594551984657696,0.036903452655654596,0.0378416251765071,0.03875976698699714,0.03965766219289314,0.040535144477092354,0.041392092999336064,0.04222842899544338,0.04304411293717955,0.043839142128570686,0.044613548630552245,0.04536739742230923,0.04610078472376868,0.04681383641888466,0.04750670653322951,0.04817957573173932,0.04883264981313991,0.04946615818658797,0.05008035232344723,0.05067550418298966,0.05125190461530171,0.05180986174794434,0.052349699365130176,0.05287175528950309,0.05337637977719917,0.05386393393687653,0.05433478818296042,0.054789320732577584,0.05522791615465024,0.055650963978471045,0.056058857367859434,0.056451991865757827,0.05683076421291465,0.05719557124314179,0.05754680885657794,0.05788487107139169,0.05821014915352118,0.058523030823278234,0.05882389953700809,0.05911313384146237,0.05939110679811199,0.059658185474287806,0.05991473049778584,0.060161095671399045,0.06039762764373145,0.06062466563260216,0.060842541197347944,0.061051578056379036,0.06125209194642203,0.0614443905199899,0.06162877327774885,0.061805531532597824,0.06197494840243321,0.06213729882873743,0.06229284961829969,0.06244185950554772,0.06258457923314,0.06272125164863575,0.06285211181522267,0.0629773871346393,0.06309729748058035,0.0632120553410172,0.06332186596800074,0.0634269275336435,0.06352743129109789,0.0636235617394594
4025,-1.1508352372645012e-12,7.276078132052233e-13,2.7132400540352593e-13,1.906221470351492e-12,8.052806965996475e-12,3.9370574808059406e-11,1.8275309792004447e-10,7.729581243855172e-10,2.9467676211787314e-09,1.0158430025255499e-08,3.188563538773708e-08,9.181129547025828e-08,2.442253276993224e-07,6.0402367118085e-07,1.3969401919557603e-06,3.036710967009238e-06,6.233872989111087e-06,1.2136314502983337e-05,2.249473211966855e-05,3.9837953284419676e-05,6.763556425110138e-05,0.00011042060648837126,0.0001738449884612563,0.00026464539314442943,0.0003905072482456061,0.0005598270477739386,0.0007813866152842928,0.0010639644018969564,0.0014159167524336225,0.0018447652342482228,0.002356824518737027,0.002956899646939396,0.0036480730433707744,0.0044315918341219715,0.005306856284336316,0.006271501637926478,0.007321559081358982,0.008451677323791176,0.009655384390981896,0.010925369402955593,0.012253765909606137,0.013632421286659448,0.01505314024562417,0.01650789424557156,0.01798899216356365,0.01948921073830868,0.02100188590017539,0.022520968076533237,0.024041045917447657,0.025557343673507777,0.02706569775543416,0.028562517909707978,0.0300447380549482,0.03150976123447062,0.03295540243535328,0.034379832273856596,0.03578152380688934,0.0371592040404445,0.0385118110961218,0.03983845748181323,0.04113839949843462,0.04241101249974659,0.043655771499800704,0.044872236481707455,0.0460600416895462,0.04721888816888033,0.048348538847342096,0.04944881550293809,0.050519597043381846,0.05156081860587594,0.052572471076105506,0.053554600712260876,0.05450730864073918,0.05543075006223139,0.056325133068760316,0.05719071702341037,0.05802781049516663,0.058836768772150376,0.059617990998605944,0.06037191699544643,0.061099023832249306,0.06179982222154665,0.062474852805228645,0.06312468239891883,0.0637499002541881,0.06435111439121839,0.06492894804661872,0.0654840362730357,0.06601702271934345,0.06652855661282003,0.06701928995798738,0.06748987496081753,0.0679409616818355,0.06837319591728314,0.06878721730391535,0.06918365764013883,0.06956313941399464,0.0699262745268679,0.07027366320069976,0.07060589305580235,0.0709235383460666,0.07122715933833436,0.07151730182294609,0.07179449674284777,0.07205925992921863,0.0723120919321992,0.07255347793600811,0.0727838877484765,0.07300377585578617,0.07321358153394446,0.0734137290092672,0.0736046276608487,0.07378667225867382,0.07396024323166092,0.07412570696052095,0.07428341609086755,0.07443370986252423,0.07457691445143672,0.07471334332102489,0.07484329758019388,0.07496706634557204,0.07508492710585621,0.07519714608642737,0.07530397861265097,0.07540566947049823,0.0755024532633307,0.07559455476386073,0.07568218926046201,0.07576556289714108,0.0758448730066046,0.07592030843596209,0.07599204986470083,0.07606027011465169,0.07612513445173553
6720,6.967117196999629e-17,8.46833964366719e-15,1.1291610138958571e-13,1.1455208940576232e-12,9.017351886701714e-12,5.745762921303792e-11,3.0640283139250964e-10,1.402837619536816e-09,5.624082429153669e-09,2.0053181105255046e-08,6.439755720728998e-08,1.8820707305296729e-07,5.050184351580179e-07,1.2536408624100768e-06,2.898062307732521e-06,6.2755929521711315e-06,1.2796477037618362e-05,2.4687069195745135e-05,4.5254359900873566e-05,7.913548462367576e-05,0.00013248611701125807,0.00021306009526195357,0.00033014115683725824,0.0004943054984168212,0.0007170177505784009,0.0010100880059112903,0.0013850387162688675,0.0018524436322938159,0.0024213044843842953,0.003098524935868964,0.0038885274185195065,0.004793039841549063,0.005811059218720659,0.006938980984810045,0.008170868349347405,0.009498826630377257,0.010913443330862745,0.012404255215663068,0.01396020778743368,0.015570079109199601,0.017222847663170643,0.018907991826397567,0.02061571579523256,0.022337102888098856,0.024064201838278003,0.02579005490009065,0.027508678428558926,0.02921500724654005,0.030904813826347913,0.03257461234018086,0.03422155621747347,0.035843336200199825,0.03743808418324009,0.03900428649869439,0.040540708842720125,0.04204633380708751,0.04352031099066877,0.044961918929851005,0.04637053758503188,0.04774562982481818,0.04908673022563475,0.05039343951516834,0.05166542309732902,0.052902412271299146,0.05410420696943496,0.05527067906522621,0.056401775525524084,0.057497520888205346,0.05855801872922295,0.059583451937240475,0.060574081738374426,0.06153024550880658,0.06245235348154771,0.06334088449872845,0.06419638098623316,0.06501944333712865,0.06581072388785854,0.06657092065991443,0.067300771022556,0.06800104541154305,0.06867254121669533,0.0693160769288795,0.06993248661581454,0.07052261477660866,0.07108731160763199,0.0716274286974082,0.07214381515571305,0.07263731417191911,0.07310875998965687,0.07355897527885463,0.07398876888192837,0.07439893390806394,0.07479024614792482,0.07516346278049629,0.07551932134393431,0.07585853894303968,0.07618181166717004,0.07648981419389428,0.07678319955538361,0.07706259904632837,0.07732862225399931,0.07758185719288119,0.07782287052808366,0.07805220787337092,0.07827039415126202,0.07847793400408706,0.07867531224622892,0.07886299434900014,0.07904142695070766,0.07921103838544506,0.0793722392250372,0.07952542282934805,0.07967096590085866,0.07980922904003081,0.07994055729851443,0.08006528072772216,0.08018371492070994,0.08029616154565541,0.08040290886953705,0.08050423227088535,0.08060039474070783,0.08069164737088975,0.08077822982954264,0.08086037082292,0.08093828854364307,0.0810121911050895,0.08108227696188516,0.08114873531651659,0.08121174651214703,0.08127148241177229,0.08132810676389667,0.08138177555494781,0.08143263734867888,0.0814808336128306
10254,2.0377081692391616e-16,6.78270466974733e-15,1.1277469299402092e-13,1.2458338998677767e-12,1.027810737783983e-11,6.75383500336269e-11,3.682971123530356e-10,1.715018655218307e-09,6.965424500146871e-09,2.5081009667660255e-08,8.1126089282048e-08,2.3828237078101388e-07,6.413584255091488e-07,1.5943807700659477e-06,3.6858560270622192e-06,7.972037780398158e-06,1.621945104604054e-05,3.1193160272113693e-05,5.695934666656456e-05,9.915434614163812e-05,0.00016516284587471224,0.0002641497747649545,0.0004069050537766777,0.0006054857369909214,0.0008726710745538181,0.0012212760506443083,0.0016633917612061324,0.002209632342043886,0.002868466597204248,0.0036456993528716456,0.004544146279239927,0.005563520882518501,0.006700527898823565,0.007949136864928048,0.009300995323661923,0.010745933687957357,0.012272512812672193,0.01386856958121089,0.015521723677167698,0.017219818499301515,0.018951279407568543,0.020705382013213126,0.022472431286053262,0.02424385844824789,0.02601224685637049,0.02777130046254066,0.029515769251194673,0.03124134560330606,0.032944544195515256,0.034622576129470416,0.03627322579551882,0.037894736738274884,0.03948571068420911,0.04104502203150374,0.0425717485581857,0.04406511790260592,0.045524468505139075,0.046949223143039474,0.04833887289870159,0.04969296932480239,0.051011122656042095,0.05229300411722245,0.05353835064751866,0.05474697066449824,0.055918749799987545,0.05705365583219724,0.05815174230047296,0.05921315051248209,0.06023810983524527,0.06122693630148495,0.06218002966418523,0.0630978690995431,0.06398100779700551,0.06483006669043284,0.06564572758202303,0.06642872589540755,0.06717984327057426,0.06789990018453769,0.06858974875080492,0.06925026581981594,0.06988234647321921,0.07048689797809558,0.07106483424367348,0.07161707080295221,0.07214452032498982,0.07264808865026902,0.0731286713312475,0.07358715065260257,0.07402439310041156,0.07444124724620903,0.07483854201016388,0.07521708526720097,0.07557766276045834,0.07592103728777147,0.07624794812869122,0.07655911068170271,0.07685521628366612,0.07713693218594089,0.07740490166409662,0.07765974424048847,0.07790205600124167,0.07813240999131055,0.07835135667326827,0.07855942443724767,0.07875712015113143,0.07894492974153454,0.0791233187974448,0.07929273318955288,0.07945359969933553,0.07960632665285673,0.07975130455504462,0.07988890672089162,0.08001948990062416,0.08014339489640364,0.0802609471685693,0.08037245742981608,0.0804782222260315,0.08057852450279554,0.08067363415678794,0.08076380857155319,0.08084929313724462,0.08093032175411757,0.08100711731966362,0.08107989219938165,0.08114884868126715,0.08121417941417598,0.08127606783027375,0.08133468855183328,0.08139020778268075,0.08144278368462314,0.08149256673921254,0.08153970009522377,0.08158431990223497,0.08162655563070988
14128,2.2230759470255215e-16,7.530776185429049e-15,1.2664948241568534e-13,1.4103335976278445e-12,1.17037434453386e-11,7.724152325491948e-11,4.2254038518938117e-10,1.971873237003926e-09,8.019226093692518e-09,2.889270871482055e-08,9.345142287114875e-08,2.743197915836898e-07,7.375526551861365e-07,1.8307298585074164e-06,4.224219361601343e-06,9.116110576353658e-06,1.850047958268482e-05,3.548163113895479e-05,6.459694919157417e-05,0.00011209346755170429,0.00018609439923541614,0.0002965962115727745,0.0004552555337631023,0.0006749552548911888,0.0009691743345653756,0.001351218427929059,0.0018333915635077103,0.00242619851499282,0.003137662247944447,0.003972823106679478,0.004933460597421712,0.006018049931320644,0.007221938751623111,0.008537708286201658,0.009955669517890495,0.01146443923852658,0.013051542176683355,0.014703992102240354,0.016408814932935705,0.01815348848252647,0.01992628499741094,0.02171651286840562,0.023514662174112758,0.02531246471430621,0.027102882944513858,0.028880043962300324,0.030639134783382777,0.03237627399449998,0.03408837288862504,0.035772996744681776,0.037428234314841706,0.03905258106404105,0.04064483943492622,0.042204037489549054,0.04372936575507698,0.045220130979821097,0.046675724761710106,0.04809560459681815,0.04947928475209078,0.050826334431589945,0.05213638091895681,0.053409115685912466,0.05464430181140599,0.05584178142184017,0.057001482212489775,0.058123422425336344,0.05920771392821465,0.060254563259678186,0.06126427067332115,0.06223722733774101,0.06317391092929954,0.06407487990086826,0.06494076672769747,0.06577227042807621,0.06657014863760699,0.06733520948695372,0.06806830349817079,0.06877031567761702,0.06944215794659163,0.0700847620160236,0.07069907278000485,0.07128604227535433,0.07184662423101838,0.07238176921193148,0.07289242034675514,0.07337950961732798,0.07384395467925611,0.074286656177399,0.07470849551659099,0.07511033304636422,0.07549300661829687,0.0758573304755641,0.07620409443601633,0.07653406333240262,0.07684797667599168,0.07714654851266292,0.0774304674434122,0.07770039678405369,0.0779569748416341,0.07820081528765416,0.07843250761059689,0.07865261763245858,0.07886168807600746,0.07906023917125547,0.07924876929128644,0.07942775560898371,0.07959765476746988,0.0797589035581758,0.07991191960142272,0.08005710202523589,0.08019483213883508,0.08032547409787597,0.08044937555905185,0.08056686832212802,0.08067826895787532,0.08078387942070554,0.08088398764509963,0.08097886812515753,0.0810687824768074,0.08115397998238252,0.0812346981174193,0.08131116305965172,0.08138359018027755,0.08145218451765517,0.08151714123365758,0.08157864605296893,0.08163687568565095,0.08169199823334311,0.08174417357948977,0.08179355376400843,0.08184028334282734,0.08188449973273407,0.08192633354198328,0.08196590888711346
18822,2.117585676166473e-16,7.232602104462889e-15,1.225294102663873e-13,1.3734303626898779e-12,1.1464622075383374e-11,7.606180762477374e-11,4.1804134437566644e-10,1.9590252891814737e-09,7.996439598253146e-09,2.890448994318221e-08,9.37563556727849e-08,2.7589805211872967e-07,7.433839530527263e-07,1.8485753148851945e-06,4.271962489868644e-06,9.230909648024631e-06,1.8752860899315834e-05,3.599503624589281e-05,6.557208648220273e-05,0.00011383525774803226,0.00018903769988374495,0.0003013253345886638,0.00046251227651548737,0.0006856309999357648,0.0009842836910167766,0.0013718545467344713,0.001860666117178231,0.0024611718009726023,0.0031812704741736733,0.004025810385715367,0.004996322502988837,0.006090993870428462,0.007304864229943281,0.008630207793739643,0.0100570485968956,0.011573752581114184,0.013167641480976898,0.014825580922856903,0.01653450583277163,0.01828185830764864,0.020055924908730663,0.021846070726480548,0.02364287585956564,0.025438185877608814,0.027225091448967842,0.028997853876909653,0.03075179318742854,0.032483154081964435,0.03418896293046719,0.03586688641038187,0.03751509970472427,0.0391321695932481,0.040716955468054136,0.042268529376694855,0.04378611468467851,0.04526904185488343,0.0467167191321468,0.04812861554543228,0.04950425353515953,0.05084320861428249,0.05214511371622224,0.05340966621530875,0.054636635979545115,0.05582587319485508,0.05697731505791534,0.05809099075358452,0.05916702440287204,0.060205635884540684,0.06120713959863608,0.062171941357524727,0.0631005336654162,0.06399348968783757,0.06485145622532093,0.06567514599752262,0.06646532952128191,0.06722282683403456,0.0679484992768395,0.06864324151242748,0.06930797391564379,0.06994363543817061,0.07055117701757627,0.07113155557314031,0.0716857286077425,0.07221464941628908,0.07271926288640096,0.07320050186600247,0.07365928406455169,0.07409650944946969,0.07451305809636347,0.07490978845047239,0.07528753595698295,0.07564711201911573,0.07598930324488873,0.07631487094596383,0.07662455085477807,0.07691905302911174,0.07719906191620768,0.0774652365514618,0.07771821086948236,0.07795859410792122,0.07818697128689539,0.07840390374901633,0.07860992974706398,0.07880556506809296,0.0789913036843964,0.07916761842313633,0.07933496164769643,0.07949376594489883,0.07964444481317132,0.07978739334756742,0.07992298891824953,0.08005159183965704,0.0801735460281012,0.08028917964597593,0.08039880573115554,0.08050272281047507,0.08060121549646483,0.08069455506674178,0.08078300002565819,0.08086679664797296,0.08094617950444917,0.08102137196939643,0.08109258671027308,0.0811600261595408,0.08122388296902879,0.08128434044711982,0.08134157297910842,0.0813957464311166,0.0814470185379784,0.08149553927552347,0.08154145121770223,0.08158488987900711,0.08162598404264823,0.08166485607494357
24543,2.1601872529659337e-16,7.411966107603865e-15,1.2609469565883536e-13,1.4187893534127318e-12,1.188419465591957e-11,7.909066914185243e-11,4.358947512944372e-10,2.0477002745231853e-09,8.376291179159977e-09,3.03332182355602e-08,9.854298234430908e-08,2.903511524111652e-07,7.83106132823961e-07,1.9487865350357395e-06,4.505739829661363e-06,9.738488329493904e-06,1.9784492297513633e-05,3.7967996705691665e-05,6.91392665707539e-05,0.00011995881102197016,0.000199057423598883,0.00031700893815882946,0.00048607445775053937,0.0007197107716964864,0.0010318744473873864,0.001436188018916854,0.0019450583133504072,0.0025688448638445786,0.0033151680341714836,0.004188424876338869,0.0051895510744910545,0.006316035532661806,0.007562165535529184,0.008919458691987944,0.010377224897848767,0.011923197385926563,0.01354417529195935,0.015226629003697324,0.01695723159153479,0.018723292729753132,0.020513084021613486,0.022316055382534148,0.02412295047604824,0.025925834938412187,0.02771805439717848,0.029494140425171143,0.031249682022186212,0.0329811784610185,0.03468588682561657,0.036361674701091584,0.03800688556437034,0.03962022170456494,0.04120064712915336,0.042747310972140934,0.0442594904429434,0.04573655132580459,0.047177923414829875,0.04858308798643294,0.04995157439797589,0.05128296308689262,0.05257689256202705,0.053833068370507504,0.05505127244215609,0.05623137162338511,0.057373324588655294,0.05847718664423264,0.059543112208459884,0.0605713549634439,0.06156226582781814,0.0625162890048439,0.0634339564219994,0.06431588090543923,0.06516274843324361,0.06597530979255695,0.06675437193395095,0.06750078927698859,0.06821545517826139,0.06889929373034134,0.06955325201943212,0.07017829293252659,0.07077538857245382,0.07134551431170039,0.07188964349332547,0.07240874276940132,0.07290376805378329,0.07337566105613968,0.07382534635749255,0.07425372898350618,0.07466169242988205,0.07505009709402018,0.07541977906817399,0.07577154925130371,0.0761061927394403,0.07642446845736071,0.07672710899756402,0.07701482063578577,0.07728828349547759,0.0775481518367449,0.07779505444812218,0.07802959512223676,0.07825235319886141,0.07846388416106195,0.078664720272155,0.07885537124291513,0.07903632492007692,0.0792080479885173,0.07937098668071071,0.0795255674880885,0.07967219786983583,0.07981126695543223,0.07994314623791075,0.08006819025538249,0.08018673725885998,0.08029910986482776,0.08040561569136158,0.08050654797689527,0.08060218618098931,0.08069279656666142,0.08077863276402272,0.08085993631510863,0.08093693719991804,0.08100985434377733,0.08107889610622873,0.0811442607517126,0.08120613690236628,0.08126470397331165,0.08132013259083308,0.08137258499387699,0.0814222154193251,0.08146917047150685,0.08151358947642505,0.08155560482117702,0.08159534227905353,0.08163292132079761
30911,2.029647591159158e-16,6.991882837685991e-15,1.193987036907166e-13,1.3482699564123835e-12,1.1331883773944418e-11,7.56573797232133e-11,4.1823894278772267e-10,1.9703880156207778e-09,8.08179768230554e-09,2.934109205758677e-08,9.554724203868172e-08,2.821539077461694e-07,7.625895606019553e-07,1.9014377703426084e-06,4.404267863606548e-06,9.535277844878164e-06,1.9402050676880178e-05,3.7288112952214686e-05,6.799217862509659e-05,0.00011811409020406984,0.00019621837144625698,0.0003128119765652797,0.0004800943212116606,0.0007114714298606435,0.001020864801675826,0.0014218807234840044,0.0019269296987950643,0.002546393932324179,0.003287932801943904,0.004155994861041498,0.005151575334241612,0.006272226247159031,0.007512297592102569,0.008863366057943248,0.010314794717091775,0.011854362752406707,0.013468907559932564,0.015144930334803013,0.01686912824784646,0.018628829429597364,0.02041231950154398,0.022209059166511655,0.024009800746814795,0.025806617336335456,0.027592861535121645,0.029363071898833366,0.031112844707542595,0.032838686917512266,0.034537863659596095,0.036208250783417543,0.037848200034944865,0.03945642173166598,0.04103188742089909,0.04257375306015137,0.044081301774126544,0.045553904207612864,0.04699099386317711,0.04839205452483264,0.049756616852532576,0.05108426141567704,0.052374625750087195,0.05362741341412271,0.05484240343855252,0.05601945897541991,0.057158534328203156,0.05825967987329139,0.05932304465333661,0.060348876634732485,0.061337520777113616,0.062289415168127645,0.06320508553922492,0.0640851385059144,0.0649302538768142,0.06574117635724297,0.06651870694147921,0.06726369424853344,0.06797702601359565,0.0686596209044731,0.0693124207916318,0.06993638356341783,0.070532476545539,0.07110167055631661,0.0716449346065765,0.07216323123509173,0.07265751245679418,0.07312871629103986,0.07357776383047797,0.07400555680701328,0.07441297560942868,0.07480087770700232,0.0751700964344863,0.07552144009576774,0.0758556913461137,0.07617360681587379,0.07647591694168426,0.0767633259744526,0.07703651213657982,0.07729612790393343,0.077542800390963,0.07777713182001682,0.07799970005836014,0.07821105920859867,0.07841174024021784,0.07860225165166723,0.07878308015402716,0.07895469136863073,0.07911753053222235,0.07927202320427096,0.0794185759719595,0.07955757714914297,0.0796893974662378,0.07981439074857735,0.07993289458125458,0.08004523095888913,0.08015170691910935,0.080252615158838,0.08034823463272547,0.08043883113328275,0.08052465785244728,0.08060595592446483,0.08068295495009198,0.08075587350222901,0.0808249196131768,0.0808902912437804,0.08095217673477678,0.08101075524071374,0.08106619714683613,0.08111866446936693,0.08116831123963032,0.08121528387247885,0.08125972151949462,0.08130175640744386,0.08134151416246374,0.08137911412046026
